countrycode,year,rgdpe,rgdpo
USA,1953,2641739.75,2635015.25
USA,1954,2626909.25,2625529.5
USA,1955,2829741.5,2826642.5
USA,1956,2892879,2891180
USA,1957,2955121,2952997.5
USA,1958,2933730.5,2921653
USA,1959,3149378.25,3136894
USA,1960,3231514.75,3224785.25
USA,1961,3314729,3307510.5
USA,1962,3519239,3507390.25
USA,1963,3672251,3664180.5
USA,1964,3888494.75,3885142.25
USA,1965,4151493.5,4138692
USA,1966,4425877,4405880
USA,1967,4540239.5,4511887
USA,1968,4764056.5,4723994.5
USA,1969,4917890,4874514
USA,1970,4919696,4880381
USA,1971,5085092.5,5043437.5
USA,1972,5362146,5318352
USA,1973,5675796,5648604
USA,1974,5569185.5,5595146
USA,1975,5535154.5,5560893.5
USA,1976,5865891.5,5882970.5
USA,1977,6135526.5,6164422.5
USA,1978,6489738.5,6522486
USA,1979,6673027.5,6740451.5
USA,1980,6550774.5,6698716
USA,1981,6736863.5,6872693.5
USA,1982,6606803.5,6708323.5
USA,1983,6948002.5,7013431
USA,1984,7519738,7555593
USA,1985,7838553,7826375
USA,1986,8091445.5,8076281
USA,1987,8345461.5,8359742.5
USA,1988,8688292,8700384
USA,1989,9002409,9006245
USA,1990,9133762,9147255
USA,1991,9115749,9108485
USA,1992,9448720,9441390
USA,1993,9743735,9718727
USA,1994,10175295,10136364
USA,1995,10456503,10417763
USA,1996,10887789,10836752
USA,1997,11428185,11338340
USA,1998,12020476,11856406
USA,1999,12598871,12409035
USA,2000,13101243,12931518
USA,2001,13236975,13030090
USA,2002,13463262,13202785
USA,2003,13837877,13574897
USA,2004,14374938,14100147
USA,2005,14846151,14600502
USA,2006,15269909,15027191
USA,2007,15546956,15319931
USA,2008,15335411,15291062
USA,2009,15029481,14865562
USA,2010,15403406,15277942
USA,2011,15623886,15542582
USA,2012,16027280,15930069
USA,2013,16395201,16265205
USA,2014,16846896,16681523
USA,2015,17466770,17126858
USA,2016,17805300,17392620
USA,2017,18219510,17778680
UZB,1950,,
UZB,1951,,
UZB,1952,,
UZB,1953,,
UZB,1954,,
UZB,1955,,
UZB,1956,,
UZB,1957,,
UZB,1958,,
UZB,1959,,
UZB,1960,,
UZB,1961,,
UZB,1962,,
UZB,1963,,
UZB,1964,,
UZB,1965,,
UZB,1966,,
UZB,1967,,
UZB,1968,,
UZB,1969,,
UZB,1970,,
UZB,1971,,
UZB,1972,,
UZB,1973,,
UZB,1974,,
UZB,1975,,
UZB,1976,,
UZB,1977,,
UZB,1978,,
UZB,1979,,
UZB,1980,,
UZB,1981,,
UZB,1982,,
UZB,1983,,
UZB,1984,,
UZB,1985,,
UZB,1986,,
UZB,1987,,
UZB,1988,,
UZB,1989,,
UZB,1990,103188.4297,107510.2578
UZB,1991,100634.9375,102105.2266
UZB,1992,82361.6875,84365.09375
UZB,1993,98937.42188,99824.83594
UZB,1994,85701.38281,84853.42188
UZB,1995,86429.38281,85324.19531
UZB,1996,87197.14063,91500.14063
UZB,1997,90623.35938,92906.42188
UZB,1998,93797.91406,93899.23438
UZB,1999,99807.5625,99900.8125
UZB,2000,98943.46094,96369.66406
UZB,2001,102686.25,102218.5078
UZB,2002,105891.2109,108495.4063
UZB,2003,113378.6406,114354.7891
UZB,2004,118567.0625,117109.4766
UZB,2005,127522.9922,123251.8438
UZB,2006,126562.3438,118415.2188
UZB,2007,141304.3438,139107.8125
UZB,2008,151323.1719,158452.0313
UZB,2009,163519.2656,177063.4844
UZB,2010,182231.1094,188072.5625
UZB,2011,193317.4688,201776.9375
UZB,2012,210429.4531,227853.9063
UZB,2013,231451.5781,249881.9531
UZB,2014,248068.5625,254886.0469
UZB,2015,271966.4688,283167.7188
UZB,2016,288555.2813,293650.625
UZB,2017,300665.5313,306194.1563
VCT,1950,,
VCT,1951,,
VCT,1952,,
VCT,1953,,
VCT,1954,,
VCT,1955,,
VCT,1956,,
VCT,1957,,
VCT,1958,,
VCT,1959,,
VCT,1960,,
VCT,1961,,
VCT,1962,,
VCT,1963,,
VCT,1964,,
VCT,1965,,
VCT,1966,,
VCT,1967,,
VCT,1968,,
VCT,1969,,
VCT,1970,274.3864746,323.4351196
VCT,1971,283.7636414,333.1495972
VCT,1972,348.3927612,416.6394958
VCT,1973,322.219574,374.4898071
VCT,1974,293.061554,340.7496948
VCT,1975,242.7138824,308.2154846
VCT,1976,337.5276489,360.0975037
VCT,1977,306.7607727,352.496521
VCT,1978,354.4650879,396.7050476
VCT,1979,357.3673096,412.9075317
VCT,1980,359.3948669,418.3520203
VCT,1981,391.3759766,449.1348877
VCT,1982,415.3940735,475.4509888
VCT,1983,439.3867188,496.9913635
VCT,1984,465.1166077,516.5061646
VCT,1985,484.5632019,487.4517212
VCT,1986,515.0965576,526.9055786
VCT,1987,519.2116089,559.8078613
VCT,1988,611.0751343,627.7156372
VCT,1989,604.4856567,623.6075439
VCT,1990,594.8478394,616.0131226
VCT,1991,655.2365112,705.942688
VCT,1992,753.1702881,792.3771362
VCT,1993,721.9173584,737.6586304
VCT,1994,698.3453369,709.9915771
VCT,1995,738.0493774,751.5275269
VCT,1996,754.4636841,774.7654419
VCT,1997,746.2208252,751.7573242
VCT,1998,712.8495483,686.9174194
VCT,1999,742.157959,656.4353027
VCT,2000,776.3087769,800.0218506
VCT,2001,777.6762695,642.5731812
VCT,2002,820.907959,662.9451904
VCT,2003,863.4244385,683.2099609
VCT,2004,899.7822876,688.6707764
VCT,2005,922.3349609,776.196167
VCT,2006,988.4979858,840.2003784
VCT,2007,1025.296875,818.1035767
VCT,2008,1051.253296,922.9575195
VCT,2009,1040.856079,906.0821533
VCT,2010,1024.865845,884.928894
VCT,2011,1028.02356,948.6898193
VCT,2012,1001.320618,911.5663452
VCT,2013,1006.931885,883.7974243
VCT,2014,1048.485962,930.9872437
VCT,2015,1082.374756,892.7927856
VCT,2016,1100.755371,884.0339355
VCT,2017,1109.911499,895.2162476
VEN,1950,31663.84766,29326.99219
VEN,1951,34888.91406,32401.08398
VEN,1952,39473.38672,37076.29688
VEN,1953,41562.125,38119.01172
VEN,1954,46366.20313,42188.83594
VEN,1955,49564.94141,44828.14063
VEN,1956,53113.44141,48372.02734
VEN,1957,60508.73438,52855.86719
VEN,1958,60513.45703,55745.50781
VEN,1959,62876.51563,58474.30859
VEN,1960,57868.39844,54939.06641
VEN,1961,59083.18359,56814.49219
VEN,1962,61953.03906,61160.58984
VEN,1963,65981.26563,65691.66406
VEN,1964,73033.82031,73129.44531
VEN,1965,74717.61719,75985.17969
VEN,1966,74540.35156,76324.52344
VEN,1967,76748.03125,78968.25
VEN,1968,85098.82813,88029.44531
VEN,1969,88887.11719,93153.64063
VEN,1970,100597.3203,105616.7578
VEN,1971,97485.60156,102950.9219
VEN,1972,100372.1406,106262.5469
VEN,1973,112883.9219,118373.1328
VEN,1974,123539.2734,146040.6875
VEN,1975,121510.6563,143070.5625
VEN,1976,132138.9844,151236.25
VEN,1977,138347.9844,157249.4531
VEN,1978,134189.625,155077.6406
VEN,1979,147432,163966.1094
VEN,1980,159833.4531,162005.75
VEN,1981,161548.5938,161998.8438
VEN,1982,149933.8906,153737.5469
VEN,1983,151484.9531,153790.0469
VEN,1984,157236.2813,156922.3281
VEN,1985,152845.2969,147946.8438
VEN,1986,141106.6406,138851.9219
VEN,1987,148405.4531,142191.0781
VEN,1988,148750.6719,146757.2031
VEN,1989,152538.1719,138528.75
VEN,1990,169378.5,148593.2813
VEN,1991,167635.2656,160245.0156
VEN,1992,169458.0156,166930.3438
VEN,1993,163285.6875,160076.1563
VEN,1994,160213.4375,152486.6094
VEN,1995,162617.2656,161667.3906
VEN,1996,166870.875,160773.7188
VEN,1997,163700.1719,164596.25
VEN,1998,150113.6094,151551.3438
VEN,1999,150503.1094,155455.3125
VEN,2000,173915.2969,188122.8594
VEN,2001,174441.5469,183197.9219
VEN,2002,169003.0156,173934.7656
VEN,2003,166591.8906,170948
VEN,2004,215393.0625,219521.7656
VEN,2005,269843.375,280985.875
VEN,2006,317701.75,332955.5313
VEN,2007,362744.625,380682.375
VEN,2008,417746.5625,450086.3125
VEN,2009,362216.0313,390524.1563
VEN,2010,437795.0938,474832.9375
VEN,2011,493968.6875,522265.3438
VEN,2012,503026.8438,537319.3125
VEN,2013,467554.7188,503164.3125
VEN,2014,395244.5625,415964.9375
VEN,2015,229742.5625,230347.25
VEN,2016,234951.4063,232295.1875
VEN,2017,253422.2656,246116.9688
VGB,1950,,
VGB,1951,,
VGB,1952,,
VGB,1953,,
VGB,1954,,
VGB,1955,,
VGB,1956,,
VGB,1957,,
VGB,1958,,
VGB,1959,,
VGB,1960,,
VGB,1961,,
VGB,1962,,
VGB,1963,,
VGB,1964,,
VGB,1965,,
VGB,1966,,
VGB,1967,,
VGB,1968,,
VGB,1969,,
VGB,1970,53.54317474,52.67150116
VGB,1971,47.02633667,46.30192184
VGB,1972,46.33647537,45.97586823
VGB,1973,48.86921692,48.32273483
VGB,1974,52.98139572,52.68091965
VGB,1975,55.32283783,55.61061096
VGB,1976,54.38097763,55.17108536
VGB,1977,55.62443924,58.03766251
VGB,1978,59.88955688,62.85667419
VGB,1979,69.19480896,70.83498383
VGB,1980,80.12969208,82.18734741
VGB,1981,80.81924438,81.54255676
VGB,1982,81.95018768,82.48135376
VGB,1983,86.74764252,87.2130127
VGB,1984,90.89360809,91.48459625
VGB,1985,92.05794525,83.36011505
VGB,1986,95.78844452,82.20808411
VGB,1987,109.7062912,98.8670578
VGB,1988,121.3281326,82.44620514
VGB,1989,131.0561523,118.6807327
VGB,1990,164.7588196,139.1125946
VGB,1991,207.0856018,211.0167999
VGB,1992,249.5564423,222.1960144
VGB,1993,324.5099487,277.5480347
VGB,1994,410.918335,409.2425842
VGB,1995,507.8065186,491.5612488
VGB,1996,548.659668,533.8653564
VGB,1997,607.1843262,684.258667
VGB,1998,668.7633667,540.5184326
VGB,1999,734.4157715,535.3241577
VGB,2000,802.7191162,681.5666504
VGB,2001,844.3905029,838.4985352
VGB,2002,796.6483154,874.4959106
VGB,2003,718.6661377,743.0775757
VGB,2004,726.7977295,581.4267578
VGB,2005,843.0800781,723.0702515
VGB,2006,830.8260498,849.2911377
VGB,2007,821.3833618,726.9075317
VGB,2008,815.4921875,689.1304932
VGB,2009,798.1119385,670.9332275
VGB,2010,797.0114746,576.6936035
VGB,2011,791.6358643,762.6094971
VGB,2012,754.4074707,543.1436768
VGB,2013,793.5442505,695.5118408
VGB,2014,804.0431519,740.5991821
VGB,2015,803.4819946,662.1956177
VGB,2016,804.1735229,630.5731812
VGB,2017,808.9280396,633.6799927
VNM,1950,,
VNM,1951,,
VNM,1952,,
VNM,1953,,
VNM,1954,,
VNM,1955,,
VNM,1956,,
VNM,1957,,
VNM,1958,,
VNM,1959,,
